25707,0
25717,0
25725,2000
25731,0
25735,0
25739,2000
25741,1500
25745,1000
25751,0
25753,0
25757,0
25759,0
25763,0
25767,0
25779,0
25785,2000
25787,0
25801,0
25803,2000
25819,0
25821,0
25823,0
25825,0
25831,0
25837,1500
25851,0
25861,0
25863,1000
25873,0
25881,0
25885,1500
25889,1500
25895,0
25899,1500
25903,0
25909,1500
25915,0
25917,0
25923,0
25925,1000
25927,0
25933,2000
25935,0
25941,0
25943,2000
25945,0
25951,0
25955,0
25957,0
25963,1500
25979,1500
25991,1500
25999,2000
26001,1000
26007,0
26025,0
26047,0
26049,2000
26057,1000
26065,1000
26083,0
26091,0
26103,2000
26113,0
26115,0
26127,1500
26131,0
26151,0
26157,0
26171,0
26181,0
26191,0
26193,2000
26195,0
26217,0
26223,0
26225,0
26229,0
26235,1500
26243,0
26249,0
26253,2000
26261,0
26267,1500
26275,2000
26285,0
26291,0
26295,1000
26303,1500
26305,0
26311,0
26313,1500
26315,0
26319,0
26325,0
26333,0
26353,0
26357,2000
26365,1500
26367,0
26369,1000
26387,1000
26391,0
26395,0
26401,1000
26405,2000
26415,2000
26423,0
26435,0
26437,1500
26443,0
26453,0
26461,0
26469,2000
26477,0
26483,0
26489,0
26495,0
26501,1000
26517,0
26527,2000
26549,1500
26557,2000
26565,1000
26567,0
26569,0
26571,0
26573,1500
26575,0
26577,0
26593,0
26595,0
26597,2000
26601,0
26609,0
26619,2000
26627,0
26629,0
26631,0
26643,0
26657,0
26665,0
26669,2000
26679,0
26681,1500
26701,0
26717,0
26721,0
26723,0
26733,0
26739,0
26745,0
26749,0
26751,1000
26753,1000
26755,0
26759,1000
26761,0
26763,0
26765,0
26769,1500
26771,1500
26773,1000
26781,1500
26783,1500
26787,0
26791,0
26793,0
26807,0
26813,1000
26821,0
26825,2000
26829,0
26833,0
26837,1000
26841,0
26863,1000
26867,2000
26871,0
26883,2000
26885,0
26887,0
26921,1500
26927,0
26931,0
26933,1000
26939,1000
26943,0
26953,0
26959,0
26967,0
26971,0
26975,1500
26983,1000
26985,0
26991,1500
26999,0
27005,0
27017,0
27021,0
27023,1000
27029,0
27031,0
27033,2000
27043,0
27045,1500
27053,0
27057,0
27059,0
27065,2000
27067,0
27077,1000
27087,0
27093,2000
27099,0
27105,0
27107,0
27109,0
27119,0
27123,0
27125,0
27129,2000
27139,0
27143,0
27147,0
27153,0
27155,0
27165,0
27177,0
27183,0
27185,0
27189,2000
27191,0
27205,1000
27221,0
27225,0
27231,0
27251,1000
27253,0
27269,0
27283,0
27291,0
27297,0
27301,0
27311,0
27319,2000
27323,0
27325,0
27327,0
27329,0
27331,0
27349,2000
27351,0
27357,0
27361,0
27377,0
27379,2000
27381,0
27383,0
27385,2000
27395,2000
27399,2000
27407,2000
27413,2000
27415,1500
27417,0
27419,0
27421,0
27423,2000
27433,0
27435,1000
27437,1000
27453,0
27477,1000
27491,0
27493,0
27495,2000
27511,0
27515,0
27525,1500
27527,0
27531,0
27533,0
27535,2000
27543,1500
27545,1500
27559,0
27577,1000
27579,0
27581,1500
27585,1000
27611,0
27613,0
27619,1000
27625,0
27627,0
27641,1500
27653,0
27659,2000
27669,1000
27683,0
27685,0
27687,0
27689,0
27693,1500
27695,0
27697,1500
27705,0
27711,1500
27713,0
27717,1000
27721,0
27723,0
27727,1000
27729,1000
27731,0
27735,0
27739,0
27749,1500
27751,0
27755,0
27759,1000
27767,0
27771,0
27775,0
27783,0
27787,0
27793,1500
27801,0
27807,0
27813,0
27821,0
27825,0
27829,0
27843,0
27847,2000
27855,0
27861,0
27875,0
27881,0
27903,0
27913,2000
27919,0
27925,2000
27927,0
27937,0
27951,0
27957,0
27959,1000
27975,1500
27983,0
27987,0
27991,0
27993,1000
27995,0
27997,2000
27999,0
28003,0
28013,1500
28021,0
28029,0
28041,0
28045,0
28049,0
28051,0
28059,0
28065,0
28073,1000
28075,0
28077,0
28081,0
28101,1500
28111,2000
28113,0
28115,2000
28119,1500
28121,2000
28135,0
28137,0
28151,1500
28155,0
28159,0
28161,1500
28167,2000
28169,1500
28171,0
28199,1000
28203,1500
28205,0
28209,1000
28217,0
28223,0
28229,0
28237,0
28239,0
28243,0
28251,0
28257,2000
28265,1000
28267,2000
28273,0
28281,1000
28287,0
28289,2000
28291,0
28297,0
28301,0
28307,1000
28311,0
28321,1000
28323,0
28325,2000
28327,1000
28349,0
28353,0
28371,2000
28373,1500
28381,0
28383,2000
28385,0
28389,0
28397,1500
28403,0
28419,1000
28421,0
28427,1500
28429,0
28431,0
28445,0
28449,0
28451,0
28463,0
28465,0
28477,1500
28489,1500
28491,0
28493,0
28503,0
28509,0
28511,0
28513,2000
28543,0
28547,2000
28555,0
28559,0
28561,1500
28565,0
28571,0
28587,0
28589,1500
28591,1000
28595,1000
28599,0
28601,0
28625,1000
28641,0
28667,0
28679,1500
28681,0
28699,0
28701,0
28703,0
28709,0
28713,0
28715,2000
28717,0
28721,0
28729,0
28735,0
28751,1000
28755,0
28767,0
28769,1000
28777,0
28783,0
28797,1000
28815,0
28817,0
28823,0
28847,2000
28849,0
28859,0
28865,0
28873,0
28883,0
28887,0
28907,0
28911,0
28919,0
28921,1000
28929,1000
28933,0
28945,0
28963,0
28965,1000
28967,0
28969,2000
28973,0
28977,1000
28987,2000
28989,0
28995,0
29003,0
29009,0
29015,0
29019,0
29021,0
29029,0
29037,0
29061,0
29073,2000
29075,0
29091,0
29093,2000
29095,2000
29097,0
29103,0
29111,0
29113,2000
29125,0
29131,0
29139,1500
29147,0
29149,1000
29151,0
29161,1500
29167,0
29171,0
29177,2000
29183,2000
29193,2000
29199,0
29201,0
29215,2000
29219,0
29223,2000
29231,0
29247,0
29249,0
29251,1000
29253,0
29255,0
29269,2000
29275,2000
29277,0
29279,1000
29283,0
29293,1500
29295,0
29305,1500
29317,1000
29319,0
29325,1500
29327,0
29331,0
29333,0
29335,0
29339,0
29343,0
29345,0
29351,0
