0,1000
1,1000
8,0
9,0
10,2000
11,1000
19,1000
20,2000
21,2000
22,0
23,0
28,2000
29,1000
36,2000
37,0
56,1000
57,2000
62,1000
63,2000
64,2000
65,1000
66,2000
67,2000
70,2000
71,2000
74,2000
75,2000
76,0
77,0
82,2000
83,1000
88,0
89,2000
92,1000
93,0
98,2000
99,1000
112,2000
113,2000
118,0
119,0
138,0
139,0
142,1000
143,2000
152,0
153,0
154,0
155,0
158,2000
159,0
160,1000
161,0
162,2000
163,1000
172,1000
173,1000
178,0
179,1000
184,0
185,0
186,0
187,0
192,1000
193,1000
194,2000
195,2000
198,2000
199,1000
206,2000
207,2000
212,0
213,1000
216,0
217,0
220,1000
221,2000
224,2000
225,2000
230,0
231,0
232,2000
233,2000
236,2000
237,2000
238,0
239,0
244,2000
245,2000
254,0
255,2000
258,0
259,2000
266,2000
267,0
282,0
283,2000
288,0
289,0
294,0
295,2000
296,0
297,2000
300,0
301,0
306,2000
307,1000
322,0
323,0
330,0
331,0
346,0
347,0
352,2000
353,1000
354,0
355,0
366,1000
367,1000
368,2000
369,1000
372,2000
373,2000
398,2000
399,2000
400,2000
401,2000
406,1000
407,2000
408,2000
409,2000
412,2000
413,2000
426,0
427,0
430,0
431,0
438,0
439,1000
440,0
441,0
448,0
449,0
450,0
451,0
470,0
471,0
476,0
477,0
480,0
481,0
496,0
497,0
504,1000
505,0
508,0
509,0
510,1000
511,1000
522,2000
523,2000
524,2000
525,0
528,0
529,0
532,2000
533,0
534,2000
535,0
536,0
537,0
552,2000
553,2000
564,2000
565,1000
566,2000
567,2000
572,1000
573,1000
576,1000
577,1000
580,0
581,2000
584,1000
585,2000
596,2000
597,0
602,0
603,0
606,2000
607,2000
612,1000
613,2000
616,2000
617,1000
624,0
625,1000
626,2000
627,2000
634,1000
635,1000
636,2000
637,2000
648,2000
649,2000
650,2000
651,2000
658,2000
659,2000
662,0
663,2000
674,0
675,2000
680,2000
681,2000
690,0
691,0
694,0
695,0
696,2000
697,2000
706,2000
707,2000
708,2000
709,2000
712,2000
713,2000
714,1000
715,2000
718,0
719,0
732,2000
733,0
742,0
743,0
744,2000
745,2000
746,2000
747,2000
754,2000
755,2000
756,2000
757,2000
762,2000
763,2000
770,0
771,0
772,2000
773,2000
774,2000
775,1000
786,2000
787,0
796,1000
797,2000
800,1000
801,2000
802,2000
803,2000
816,2000
817,2000
820,0
821,0
822,0
823,2000
824,0
825,2000
826,0
827,0
840,0
841,0
844,0
845,0
878,1000
879,2000
882,0
883,0
886,1000
887,0
890,1000
891,1000
894,0
895,2000
896,2000
897,2000
898,2000
899,2000
900,0
901,0
908,1000
909,1000
916,2000
917,2000
928,1000
929,1000
932,1000
933,1000
936,0
937,2000
940,2000
941,2000
946,1000
947,1000
948,1000
949,2000
958,2000
959,2000
966,2000
967,2000
970,2000
971,2000
988,0
989,1000
990,2000
991,2000
996,0
997,0
998,0
999,0
1002,0
1003,0
1006,1000
1007,0
1010,2000
1011,2000
1012,0
1013,0
1016,0
1017,0
1020,0
1021,0
1024,1000
1025,1000
1030,0
1031,2000
1036,0
1037,0
1040,0
1041,0
1050,2000
1051,0
1054,2000
1055,0
1070,0
1071,0
1082,0
1083,0
1084,1000
1085,0
1098,0
1099,0
1102,0
1103,0
1108,1000
1109,2000
1110,0
1111,0
1118,0
1119,0
1124,0
1125,0
1132,0
1133,0
1136,0
1137,2000
1138,0
1139,0
1142,1000
1143,1000
1154,1000
1155,1000
1170,2000
1171,2000
1172,0
1173,0
1174,0
1175,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1192,1000
1193,2000
1196,0
1197,0
1200,0
1201,0
1202,0
1203,1000
1218,0
1219,0
1222,0
1223,0
1226,2000
1227,0
1228,0
1229,0
1236,0
1237,2000
1242,0
1243,0
1248,0
1249,0
1254,2000
1255,0
1258,0
1259,1000
1260,1000
1261,2000
1264,0
1265,0
1266,2000
1267,2000
1278,2000
1279,2000
1286,2000
1287,2000
1294,0
1295,0
1296,0
1297,2000
1300,1000
1301,0
1302,1000
1303,1000
1308,0
1309,0
1312,2000
1313,2000
1328,0
1329,0
1330,2000
1331,2000
1332,2000
1333,0
1334,1000
1335,1000
1338,0
1339,2000
1342,2000
1343,1000
1348,1000
1349,1000
1360,1000
1361,0
1366,0
1367,0
1378,2000
1379,2000
1382,2000
1383,0
1384,2000
1385,2000
1386,2000
1387,2000
1394,2000
1395,1000
1406,0
1407,1000
1408,0
1409,0
1410,0
1411,2000
1416,0
1417,0
1426,0
1427,0
1430,2000
1431,2000
1438,1000
1439,0
1454,2000
1455,2000
1470,2000
1471,2000
1474,1000
1475,0
1498,1000
1499,1000
1500,0
1501,2000
1502,0
1503,0
1506,2000
1507,2000
1512,1000
1513,2000
1514,1000
1515,1000
1522,2000
1523,2000
1528,2000
1529,2000
1530,1000
1531,1000
1536,1000
1537,0
1538,2000
1539,2000
1540,0
1541,0
1542,1000
1543,1000
1550,1000
1551,2000
1556,2000
1557,2000
1562,2000
1563,2000
1582,2000
1583,2000
1584,0
1585,0
1590,0
1591,0
1594,2000
1595,2000
1598,0
1599,1000
1602,0
1603,0
1604,1000
1605,1000
1610,1000
1611,1000
1612,2000
1613,2000
1614,2000
1615,2000
1620,2000
1621,2000
1622,1000
1623,2000
1626,1000
1627,1000
1630,0
1631,1000
1632,1000
1633,1000
1642,0
1643,0
1648,2000
1649,2000
1650,1000
1651,2000
1652,1000
1653,0
1654,0
1655,0
1656,1000
1657,1000
1670,0
1671,0
1672,0
1673,0
1676,0
1677,0
1678,0
1679,0
1680,1000
1681,1000
1684,0
1685,1000
1688,0
1689,0
1694,2000
1695,0
1698,2000
1699,2000
1712,1000
1713,1000
1716,0
1717,0
1722,0
1723,1000
1730,0
1731,0
1746,0
1747,0
1750,2000
1751,2000
1752,0
1753,0
1770,1000
1771,2000
1782,2000
1783,2000
1794,0
1795,0
1802,0
1803,0
1806,1000
1807,1000
1812,0
1813,0
1832,0
1833,0
1834,0
1835,0
1840,0
1841,2000
1842,0
1843,0
1848,1000
1849,1000
1850,2000
1851,0
1870,0
1871,1000
1872,0
1873,0
1874,2000
1875,2000
1884,0
1885,0
1888,1000
1889,2000
1902,2000
1903,2000
1906,0
1907,0
1918,2000
1919,2000
1924,0
1925,2000
1932,0
1933,0
1950,2000
1951,2000
1956,2000
1957,2000
1968,1000
1969,1000
1970,0
1971,2000
1980,2000
1981,2000
1982,0
1983,0
1984,0
1985,0
1986,2000
1987,2000
1990,2000
1991,2000
2002,2000
2003,2000
2014,2000
2015,2000
2024,0
2025,0
2026,2000
2027,0
2036,0
2037,0
2038,1000
2039,1000
2044,2000
2045,2000
2060,2000
2061,2000
2062,2000
2063,2000
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2072,2000
2073,2000
2078,2000
2079,1000
2088,0
2089,0
2090,2000
2091,2000
2092,1000
2093,2000
2100,0
2101,0
2102,0
2103,0
2110,2000
2111,2000
2112,2000
2113,0
2122,0
2123,0
2124,1000
2125,1000
2132,0
2133,2000
2134,0
2135,0
2142,2000
2143,2000
2144,2000
2145,0
2148,1000
2149,1000
2162,0
2163,2000
2170,0
2171,2000
2184,2000
2185,2000
2190,2000
2191,1000
2192,0
2193,2000
2198,2000
2199,1000
2208,0
2209,0
2218,0
2219,0
2222,1000
2223,2000
2232,1000
2233,2000
2234,0
2235,0
2244,0
2245,2000
2250,2000
2251,1000
2252,1000
2253,0
2256,2000
2257,2000
2268,0
2269,0
2270,2000
2271,2000
2274,2000
2275,2000
2278,2000
2279,2000
2280,2000
2281,1000
2284,2000
2285,2000
2286,1000
2287,1000
2292,2000
2293,2000
2294,0
2295,0
2296,0
2297,0
2302,2000
2303,2000
2304,2000
2305,2000
2306,2000
2307,2000
2308,0
2309,2000
2316,2000
2317,2000
2320,2000
2321,2000
2322,1000
2323,2000
2332,2000
2333,1000
2334,1000
2335,2000
2340,1000
2341,1000
2350,2000
2351,0
2356,1000
2357,1000
2364,0
2365,0
2370,0
2371,0
2388,0
2389,2000
2392,1000
2393,0
2396,1000
2397,1000
2400,0
2401,2000
2416,2000
2417,2000
2418,1000
2419,2000
2422,2000
2423,2000
2428,0
2429,0
2430,2000
2431,0
2434,0
2435,2000
2440,0
2441,0
2452,2000
2453,2000
2458,2000
2459,2000
2468,1000
2469,0
2472,2000
2473,2000
2474,1000
2475,2000
2476,0
2477,0
2480,2000
2481,0
2484,2000
2485,0
2504,2000
2505,2000
2518,0
2519,0
2520,2000
2521,2000
2522,2000
2523,1000
2524,1000
2525,2000
2530,0
2531,0
2538,2000
2539,2000
2542,2000
2543,2000
2552,2000
2553,2000
2558,0
2559,1000
2578,0
2579,0
2586,2000
2587,0
2594,2000
2595,0
2604,0
2605,0
2614,2000
2615,1000
2616,1000
2617,0
2630,2000
2631,2000
2638,2000
2639,2000
2660,0
2661,0
2664,0
2665,1000
2666,1000
2667,2000
2668,0
2669,0
2676,2000
2677,0
2688,2000
2689,2000
2692,0
2693,0
2694,2000
2695,0
2704,0
2705,0
2710,1000
2711,1000
2718,2000
2719,2000
2728,0
2729,0
2734,2000
2735,2000
2740,1000
2741,0
2742,2000
2743,1000
2746,0
2747,0
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2774,1000
2775,1000
2780,0
2781,2000
2790,0
2791,0
2806,2000
2807,2000
2812,2000
2813,2000
2814,0
2815,1000
2816,2000
2817,2000
2824,2000
2825,2000
2828,0
2829,0
2832,0
2833,0
2834,2000
2835,0
2836,2000
2837,2000
2846,0
2847,0
2854,0
2855,0
2860,0
2861,0
2862,0
2863,0
2866,0
2867,0
2868,0
2869,0
2870,0
2871,0
2874,0
2875,0
2876,1000
2877,2000
2880,2000
2881,2000
2882,1000
2883,2000
2884,0
2885,0
2888,1000
2889,1000
2896,1000
2897,0
2898,1000
2899,1000
2902,0
2903,0
2908,1000
2909,2000
2910,1000
2911,0
2912,1000
2913,2000
2916,1000
2917,0
2922,0
2923,0
2924,2000
2925,0
2928,2000
2929,0
2932,2000
2933,2000
2934,0
2935,0
2946,0
2947,0
2960,2000
2961,2000
2968,2000
2969,1000
2978,2000
2979,2000
2980,0
2981,2000
2994,2000
2995,2000
2998,1000
2999,2000
3002,2000
3003,0
3004,1000
3005,1000
3010,0
3011,0
3016,0
3017,0
3020,2000
3021,2000
3024,2000
3025,0
3026,0
3027,0
3028,0
3029,0
3032,0
3033,2000
3038,2000
